review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,4090164328,Agencia de viajes,Aparta Tu Viaje.Com,HOMERO,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,31090100052,Guía de turistas,Armando Javier Ortega Valenzuela,Biznaga .,Las Palmas,Ciudad de México,Álvaro Obregón
,1090150670,Hospedaje,Hotel Bolivia,República de Bolivia ,Centro (Área 3),Ciudad de México,Cuauhtémoc
,32090130002,Operadora de aventura/naturaleza,Ecotura,La Noria,Paseos del Sur,Ciudad de México,Xochimilco
,4090161734,Agencia de viajes,American Express Global Business Travel,Montes Urales ,Lomas de Chapultepec II Sección,Ciudad de México,Miguel Hidalgo
,1090150839,Hospedaje,Pensión Zócalo,Bolívar ,Centro (Área 8),Ciudad de México,Cuauhtémoc
,4090164329,Agencia de viajes,Travelme,Ejercito Nacional .,Granada,Ciudad de México,Miguel Hidalgo
,35090150054,Tour operador,Marplan Travel Operadora Turistica,Articulo,Centro,Ciudad de México,Cuauhtémoc
,35090150055,Tour operador,Porter BTL S.A. de C.V. / Scootour MX,Río Misissipi .,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,35090130006,Tour operador,Native Trails,Ignacio Zaragoza .,San Juan Tepepan,Ciudad de México,Xochimilco
,1090150919,Hospedaje,HOTEL PRINCIPAL,BOLIVAR,Centro (Área 1),Ciudad de México,Cuauhtémoc
,4090031739,Agencia de viajes,The BC Travel,Yajalen,Cafetales,Ciudad de México,Coyoacán
,2090120065,Alimentos y bebidas,Starbucks Coffee,Insurgentes Sur .,Santa Úrsula Xitla,Ciudad de México,Tlalpan
,4090171467,Agencia de viajes,Mundo Sibarita  ,Insurgentes sur,Del Valle Centro,Ciudad de México,Benito Juárez
,4090064164,Agencia de viajes,Código Viajero Agencia de Viajes ,Beristain y Souza ,Viaducto Piedad,Ciudad de México,Iztacalco
,4090164333,Agencia de viajes,Sin Fronteras Travel ,Lago Alberto .,Anáhuac ,Ciudad de México,Miguel Hidalgo
,31090140125,Guía de turistas,Artemio Alejandro Ávila Torres,Tokyo,Portales Sur,Ciudad de México,Benito Juárez
,4090090003,Agencia de viajes,Polarys Travel Agency ,Emilia Zapata .,Pueblo San Pablo Oztotepec,Ciudad de México,Milpa Alta
,1090040025,Hospedaje,Hotel H5533,Carretera México Toluca .,Cuajimalpa,Ciudad de México,Cuajimalpa de Morelos
,01090169a3698,Hospedaje,Fiesta Inn Insurgentes Viaducto,Insurgentes Sur,Escandón I Sección,Ciudad de México,Miguel Hidalgo
,01090168e76c3,Hospedaje,Grand Fiesta Americana Chapultepec,León Tolstoi,Anzures,Ciudad de México,Miguel Hidalgo
,4090161604,Agencia de viajes,Link Overseas Travel,Goethe ,Anzures,Ciudad de México,Miguel Hidalgo
,4090161273,Agencia de viajes,ALTOUR,Jaime Balmes,Polanco I Sección,Ciudad de México,Miguel Hidalgo
,31090150018,Guía de turistas,María Magdalena Ruíz Palmieri,Av.Tamaulipas ,Condesa,Ciudad de México,Cuauhtémoc
,31090120057,Guía de turistas,Luis Abraham Rodríguez Arellano,ARMENTA ,Isidro Fabela,Ciudad de México,Tlalpan
,1090150862,Hospedaje,Hotel Bristol,Plaza Necaxa .,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,010901678c6ab,Hospedaje,Hotel Atlantico,Observatorio,Daniel Garza,Ciudad de México,Miguel Hidalgo
,2090157873,Alimentos y bebidas,PUEBLICATESSEN,Río Panuco ,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,31090030108,Guía de turistas,Xia Xu,Reforma Política ,Los Reyes,Ciudad de México,Coyoacán
,1090151012,Hospedaje,Holiday Inn Express México Reforma,Av. Reforma .,Juárez,Ciudad de México,Cuauhtémoc
,27090150035,Agencia integradora de servicios,Bauser Group,Av. Paseo de la Reforma,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,35090120003,Tour operador,Viajes Cereza,Cerrada Prol.,San Andrés Totoltepec,Ciudad de México,Tlalpan
,4090151624,Agencia de viajes,"Viajes Universum, S.A. de C.V.",Hamburgo .,Juárez,Ciudad de México,Cuauhtémoc
,4090101712,Agencia de viajes,Zentro Travel Consultant  ,Ricardo Castro,Guadalupe Inn,Ciudad de México,Álvaro Obregón
,2090100266,Alimentos y bebidas,Burger King Exhibimex ,Calle 10,San Pedro de los Pinos,Ciudad de México,Álvaro Obregón
,2090140237,Alimentos y bebidas,Burger King Plaza Universidad ,Parroquia,Santa Cruz Atoyac,Ciudad de México,Benito Juárez
,4090121592,Agencia de viajes,The Magic World Travel,Hacienda de Coapa,Rinconada Coapa 1A Sección,Ciudad de México,Tlalpan
,31090050159,Guía de turistas,Juan Daniel Andonaegui Pérez,Norte,La Joya,Ciudad de México,Gustavo A. Madero
,4090174279,Agencia de viajes,Viajes Date Vuelo By Fraveo,Av. Fco. del Paso y Troncoso,Jardín Balbuena,Ciudad de México,Venustiano Carranza
,4090174293,Agencia de viajes,RiverTour Travel,Xicalco Mz.,4a Arenal,Ciudad de México,Venustiano Carranza
,31090130108,Guía de turistas,Carlos Gómez Ruíz ,Cda.,El Mirador ,Ciudad de México,Xochimilco
,1090070094,Hospedaje,Motel Rincón de la Selva,Felipe Ángeles M.,Santa Maria Aztahuaca,Ciudad de México,Iztapalapa
,2090157621,Alimentos y bebidas,Starbucks Coffee,"Versalles, .",Juárez,Ciudad de México,Cuauhtémoc
,2090100123,Alimentos y bebidas,Starbucks Coffee,"Av. Carlos Lazo, .",Santa Fe Tlayapaca,Ciudad de México,Álvaro Obregón
,2090040045,Alimentos y bebidas,Starbucks Coffee,Paseo. Tamarindos,Bosques de las Lomas,Ciudad de México,Cuajimalpa de Morelos
,2090100125,Alimentos y bebidas,Starbucks Coffee,"Av. Prolongación Paseo de la Reforma, .",Santa Fe,Ciudad de México,Álvaro Obregón
,2090040046,Alimentos y bebidas,Starbucks Coffee,"Av. Santa Fe, .",Santa Fe Cuajimalpa,Ciudad de México,Cuajimalpa de Morelos
,4090174284,Agencia de viajes,VPA Tours,Fernando Román Lugo ,Adolfo López Mateos,Ciudad de México,Venustiano Carranza
,4090054336,Agencia de viajes,Kaia Service,Calle,Santiago Atepetlac,Ciudad de México,Gustavo A. Madero
,1090150697,Hospedaje,Hotel México Nuevo,Margil ,Centro (Área 6),Ciudad de México,Cuauhtémoc
,4090170122,Agencia de viajes,VIAJES PUERTA DE AMERICA,FERNANDO ROMAN LUGO .,Adolfo López Mateos,Ciudad de México,Venustiano Carranza
,4090161368,Agencia de viajes,Travelware,Jalapa,Roma Norte,Ciudad de México,Cuauhtémoc
,2090157660,Alimentos y bebidas,Starbucks Coffee Angel,Paseo de la Reforma,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,2090100166,Alimentos y bebidas,Starbucks Coffee Olivar de los Padres,Olivar de los Padres .,Olivar de los Padres,Ciudad de México,Álvaro Obregón
,2090160175,Alimentos y bebidas,Starbucks Coffee Prado Norte,Prado rte .,Lomas de Chapultepec I Sección,Ciudad de México,Miguel Hidalgo
,2090100165,Alimentos y bebidas,Starbucks Coffee Aguilas,Calz. Desierto de los Leones .,Las Águilas,Ciudad de México,Álvaro Obregón
,2090040098,Alimentos y bebidas,Starbucks Coffee Arcos Bosques,Paseo Tamarindos .,Bosques de las Lomas,Ciudad de México,Cuajimalpa de Morelos
,2090100282,Alimentos y bebidas,Starbucks Coffee Pedregal,Crater .,Jardines del Pedregal,Ciudad de México,Álvaro Obregón
,2090160176,Alimentos y bebidas,Starbucks Coffee Campos Eliseos,Galileo .,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,2090140136,Alimentos y bebidas,Starbucks Coffee WTC,Insurgentes Sur .,Nápoles,Ciudad de México,Benito Juárez
,2090157662,Alimentos y bebidas,Starbucks Coffee Torre Mayor,Paseo de la Reforma .,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,2090160177,Alimentos y bebidas,Starbucks Coffee Masaryk,Presidente Masaryk .,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,2090140137,Alimentos y bebidas,Starbucks Coffee Insurgentes Parroquia,Av. de los Insurgentes Sur .,Mixcoac,Ciudad de México,Benito Juárez
,2090100168,Alimentos y bebidas,Starbucks Coffee Juan Pablo II,Insurgentes Sur .,Guadalupe Inn,Ciudad de México,Álvaro Obregón
,2090030076,Alimentos y bebidas,Starbucks Coffee Miramontes,Av. Canal de Miramontes .,Los Girasoles,Ciudad de México,Coyoacán
,2090120069,Alimentos y bebidas,Starbucks Coffee Santa Teresa,Cami a Santa Teresa .,Héroes de Padierna,Ciudad de México,Tlalpan
,2090160178,Alimentos y bebidas,Starbucks Coffee Corporativo Polanco ,Av. Jaime Balmes .,Polanco I Sección,Ciudad de México,Miguel Hidalgo
,2090100170,Alimentos y bebidas,Starbucks Coffee Santa Fe,Guillermo Gonzalez Camarena .,Santa Fe,Ciudad de México,Álvaro Obregón
,2090157663,Alimentos y bebidas,Starbucks Coffee Alameda,Av. Juárez .,Centro (Área 2),Ciudad de México,Cuauhtémoc
,2090080012,Alimentos y bebidas,Starbucks Coffee San Jerónimo,Av. Adolfo López Mateos S/N Loc.,San Jerónimo Lídice,Ciudad de México,La Magdalena Contreras
,2090157664,Alimentos y bebidas,Starbucks Coffee Condesa,Michoacán .,Hipódromo Condesa,Ciudad de México,Cuauhtémoc
,2090100171,Alimentos y bebidas,Starbucks Coffee Planta Sta Teresa,Boulevard Adolfo López Mateos .,Jardines del Pedregal,Ciudad de México,Álvaro Obregón
,4090100247,Agencia de viajes,Atayan Viajes,Boulevard Adolfo López Mateos,Atlamaya,Ciudad de México,Álvaro Obregón
,1090150840,Hospedaje,Hostal Ciudad de México ,Jose Maria Izazaga ,Centro (Área 1),Ciudad de México,Cuauhtémoc
,4090031446,Agencia de viajes,Etravel.com.mx,Mercurio Lt. 3,Media Luna,Ciudad de México,Coyoacán
,2090100292,Alimentos y bebidas,La Trattoria No. 3,Av. de la Paz .,San Angel Inn,Ciudad de México,Álvaro Obregón
,4090154389,Agencia de viajes,Joss Travel México,Frontera,Roma Norte,Ciudad de México,Cuauhtémoc
,1090120077,Hospedaje,Hotel Villanueva,Carret. Federal a Cuernavaca .,Chimalcoyotl,Ciudad de México,Tlalpan
,31090150370,Guía de turistas,Jose Frabricio Rivera Gomez,Findlay,Findlay Carlos,Ciudad de México,Cuauhtémoc
,5090040004,Transportadora turística,Prime Class I Exclusive Transport ,Cami al Olivo .,Lomas de Vistahermosa,Ciudad de México,Cuajimalpa de Morelos
,1090151009,Hospedaje,Hotel Segovia Regency,Avenida Chapultepec .,Roma Norte,Ciudad de México,Cuauhtémoc
,4090164336,Agencia de viajes,Viajes Polanco,Homero .,Chapultepec Morales,Ciudad de México,Miguel Hidalgo
,1090120076,Hospedaje,Costa Del Sol,Carret. Federal Cuernavaca .,Chimalcoyotl,Ciudad de México,Tlalpan
,4090021439,Agencia de viajes,Traveland Mexico,Rio Consulado,Ampliación del Gas,Ciudad de México,Azcapotzalco
,4090144353,Agencia de viajes,Vía Mundi ,Unión Postal .,Postal ,Ciudad de México,Benito Juárez
,4090064175,Agencia de viajes,Viajando con tu Tribu,Cordilleras .,Infonavit Iztacalco,Ciudad de México,Iztacalco
,4090141690,Agencia de viajes,VEMSA Viajes Empresariales,López Cotilla .,Del Valle Centro,Ciudad de México,Benito Juárez
,4090101402,Agencia de viajes,Viasora,Río San Ángel ,Guadalupe Inn,Ciudad de México,Álvaro Obregón
,4090144355,Agencia de viajes,Tu Primer Viaje,Concepción Méndez .,Atenor Salas ,Ciudad de México,Benito Juárez
,1090040030,Hospedaje,AC Hotel by Marriott Santa Fe ,Av. Juan Salvador Agraz .,Santa Fe Cuajimalpa,Ciudad de México,Cuajimalpa de Morelos
,2090160329,Alimentos y bebidas,El Chiringuito,Torcuato Tasso .,Polanco V Sección ,Ciudad de México,Miguel Hidalgo
,31090150374,Guía de turistas,Luis Everardo Flores Jiménez,Ramón Isaac Aldama .,Vista Alegre,Ciudad de México,Cuauhtémoc
,4090174290,Agencia de viajes,Att de Pasaje de 2a Clase y Tur. de la Mña Ver. Sur Chis.,Ferrocarril Interoceánico .,10 De Mayo ,Ciudad de México,Venustiano Carranza
,1090151013,Hospedaje,Hotel el Dorado,Orozco y Berra .,Guerrero,Ciudad de México,Cuauhtémoc
,1090030029,Hospedaje,Hotel Centro Diana,Av. Universidad,Oxtopulco Universidad,Ciudad de México,Coyoacán
,4090141307,Agencia de viajes,"Viajes Premier, S.A.",Arkansas ,Nápoles,Ciudad de México,Benito Juárez
,4090151625,Agencia de viajes,MILEN TOUR,Tlaxcala ,Hipódromo,Ciudad de México,Cuauhtémoc
,4090164258,Agencia de viajes,At Sea Travel ,Presidente Masarik .,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,4090174294,Agencia de viajes,Ruah Travel ,Av.,Valentín Gómez Farías ,Ciudad de México,Venustiano Carranza
,4090144366,Agencia de viajes,Riviera Viajes ,Av. Colonia Del Valle .,Del Valle ,Ciudad de México,Benito Juárez
,4090164345,Agencia de viajes,Trip 2 Go ,Ejercito Nacional,Polanco ,Ciudad de México,Miguel Hidalgo
,4190391299,Agencia de viajes,JL TRAVELS MX,Paseo de la Reforma,Juárez,Ciudad de México,Cuauhtémoc
,1090150897,Hospedaje,Hotel Castropol,José María Pino Suárez ,Centro (Área 9),Ciudad de México,Cuauhtémoc
,4090054201,Agencia de viajes,Viajes Ejecutivos y Negocios,Alcázar del Almirante,Castillo Grande,Ciudad de México,Gustavo A. Madero
,2090170051,Alimentos y bebidas,Starbucks Coffee T2 Planta Alta,Av. Capitán Carlos León S/N Local,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,2090140140,Alimentos y bebidas,Starbucks Coffee Parque Delta,Av. Cuauhtémoc .,Narvarte Poniente,Ciudad de México,Benito Juárez
,2090157667,Alimentos y bebidas,Starbucks Coffee Zona Rosa,Londres .,Juárez,Ciudad de México,Cuauhtémoc
,2090120071,Alimentos y bebidas,Starbucks Coffee La Joya,Av. Insurgentes Sur .,La Joya,Ciudad de México,Tlalpan
,2090040054,Alimentos y bebidas,Starbucks Coffee C. Comercial Santa Fe,Av. Vasco de Quiroga .,Contadero,Ciudad de México,Cuajimalpa de Morelos
,2090040055,Alimentos y bebidas,Starbucks Coffee Pza Lilas,Av. Paseo Lilas .,Bosques de las Lomas,Ciudad de México,Cuajimalpa de Morelos
,2090100175,Alimentos y bebidas,Starbucks Coffee Altavista ,Av. Altavista .,San Ángel Inn,Ciudad de México,Álvaro Obregón
,2090170052,Alimentos y bebidas,Starbucks Coffee Aeropuerto Internacional II,Av. Capitán Carlos León S/N Local,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,2090030077,Alimentos y bebidas,Starbucks Coffee Gran Sur,Av. del Imán .,Pedregal de Carrasco,Ciudad de México,Coyoacán
,2090170053,Alimentos y bebidas,Starbucks Coffee Aeropuerto Nacional Sala B,Capitán León González S/N Loc D,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,2090157668,Alimentos y bebidas,Starbucks Coffee Nuevo León DT,Tlaxcala .,Hipódromo,Ciudad de México,Cuauhtémoc
,2090160182,Alimentos y bebidas,Starbucks Coffee Palmas,Av. de las Palmas .,Lomas de Chapultepec I Sección,Ciudad de México,Miguel Hidalgo
,2090040058,Alimentos y bebidas,Starbucks Coffee Santa Fe Imax,Lateral Autopista México Toluca ,Santa Fe Cuajimalpa,Ciudad de México,Cuajimalpa de Morelos
,2090160183,Alimentos y bebidas,Starbucks Coffee Masaryk Spencer,Presidente Masaryk .,San Miguel Chapultepec I Sección,Ciudad de México,Miguel Hidalgo
,2090140141,Alimentos y bebidas,Starbucks Coffee Patriotismo ,Av. Patriotismo .,San Pedro de los Pinos,Ciudad de México,Benito Juárez
,2090120070,Alimentos y bebidas,Starbucks Coffee Tepepan,Avenida Adolfo López Mateos .,Arenal Tepepan,Ciudad de México,Tlalpan
,2090140138,Alimentos y bebidas, Starbucks Coffee Pilares,Pilares .,Del Valle Centro,Ciudad de México,Benito Juárez
,2090160180,Alimentos y bebidas,Starbucks Coffee Monte Everest ,Monte Everest .,Lomas de Chapultepec I Sección,Ciudad de México,Miguel Hidalgo
,2090100172,Alimentos y bebidas,Starbucks Coffee Plaza Inn,Insurgentes Sur .,Guadalupe Inn,Ciudad de México,Álvaro Obregón
,2090100173,Alimentos y bebidas,Starbucks Coffee Santa Fe II,Cto. Guillermo González Camarena .,Santa Fe,Ciudad de México,Álvaro Obregón
,2090170049,Alimentos y bebidas,Starbucks Coffee Sala Bravo,Av. Capitán Carlos León  ,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,2090100174,Alimentos y bebidas,Starbucks Coffee Insurgentes Relox,Insurgentes Sur .,San Ángel,Ciudad de México,Álvaro Obregón
,2090157665,Alimentos y bebidas,Starbucks Coffee 16 de Septiembre,16 de septiembre,Centro (Área 2),Ciudad de México,Cuauhtémoc
,2090157666,Alimentos y bebidas,Starbucks Coffee Tamaulipas,Av. Tamaulipas .,Condesa,Ciudad de México,Cuauhtémoc
,2090040056,Alimentos y bebidas,Starbucks Coffee Superama Sta Fe,Av. Tamaulipas .,Santa Fe Cuajimalpa,Ciudad de México,Cuajimalpa de Morelos
,2090170050,Alimentos y bebidas,Starbucks Coffee Aeropuerto Interior DUFRY,Av. Capitán Carlos León S/N NA N,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,4090141306,Agencia de viajes,El Mundo es Tuyo,Diagonal San Antonio .,Narvarte Poniente,Ciudad de México,Benito Juárez
,2090020056,Alimentos y bebidas,Starbucks Coffee Pabellón Azcapotzalco,Av. Aquiles Serdán .,Nextengo,Ciudad de México,Azcapotzalco
,2090076663,Alimentos y bebidas,Starbucks Coffee Plaza Básica,Av. Leyes de Reforma LT.,Central de Abasto,Ciudad de México,Iztapalapa
,2090160214,Alimentos y bebidas,Starbucks Coffee Antara II,Av. Ejército Nacional .,Granada,Ciudad de México,Miguel Hidalgo
,2090140176,Alimentos y bebidas,Starbucks Coffee Xola,Blvd. Xola .,Narvarte Poniente,Ciudad de México,Benito Juárez
,2090100193,Alimentos y bebidas,Starbucks Coffee Grand San Jerónimo ,Iglesia .,Tizapan,Ciudad de México,Álvaro Obregón
,2090100194,Alimentos y bebidas,Starbucks Coffee Axomiatla,Calz. Las Águilas .,Villa Verdún,Ciudad de México,Álvaro Obregón
,2090140177,Alimentos y bebidas,Starbucks Coffee Calzada de Tlalpan,Calz. de Tlalpan .,Nativitas,Ciudad de México,Benito Juárez
,2090030090,Alimentos y bebidas,Starbucks Coffee Oasis I,Av. Miguel Ángel de Quevedo .,Romero de Terreros,Ciudad de México,Coyoacán
,2090120085,Alimentos y bebidas,Starbucks Coffee Tezoquipa,Calz. Tlalpan .,La Joya,Ciudad de México,Tlalpan
,2090160215,Alimentos y bebidas,Starbucks Coffee Moliere 222,Moliere .,Polanco I Sección,Ciudad de México,Miguel Hidalgo
,2090157711,Alimentos y bebidas,Starbucks Coffee Madero II,Bolívar .,Centro (Área 3),Ciudad de México,Cuauhtémoc
,2090160216,Alimentos y bebidas,Starbucks Coffee Moliere 222 Reserve,Moliere .,Polanco I Sección,Ciudad de México,Miguel Hidalgo
,31090020066,Guía de turistas,Alejandro Pantoja Castro,Primer Andador de Osa Mayor,El Rosario,Ciudad de México,Azcapotzalco
,1090070063,Hospedaje,Hotel Oasis.,"Calzada Ignacio Zaragoza, .",Santa Martha Acatitla,Ciudad de México,Iztapalapa
,1090151004,Hospedaje,Hotel Río ,Isabel la Católica .,Obrera,Ciudad de México,Cuauhtémoc
,31090120081,Guía de turistas,Ricardo Reyes Miranda,Copainala Mz.,Cuchilla de Padierna,Ciudad de México,Tlalpan
,4090064170,Agencia de viajes,Val Mundo,Sur,Agrícola Oriental,Ciudad de México,Iztacalco
,4090151707,Agencia de viajes,SAAV,Rio Nilo ,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,27090120003,Agencia integradora de servicios,Experiencia en Viajes ,Av. San Buenaventura .,Club de Golf México,Ciudad de México,Tlalpan
,1090150963,Hospedaje,Hotel Viva María,Ignacio Mariscal ,Tabacalera,Ciudad de México,Cuauhtémoc
,31090050172,Guía de turistas,Esteban Sandoval Jiménez ,Av. Sara ,Guadalupe Tepeyac,Ciudad de México,Gustavo A. Madero
,31090060069,Guía de turistas,Angel Ismael Fernandez ,Oriente,Agricola Oriental,Ciudad de México,Iztacalco
,27090160032,Agencia integradora de servicios,Na´at Expeditions ,Agrarismo .,Escandón,Ciudad de México,Miguel Hidalgo
,4090110195,Agencia de viajes,Nayddin Medina Agente de Viajes,Adriana Sur .,Agrícola Metropolitana ,Ciudad de México,Tláhuac
,4090151712,Agencia de viajes,Niltze Mexico Travel,Zacatecas,Roma Norte,Ciudad de México,Cuauhtémoc
,4090151498,Agencia de viajes,Nuestro Mundo Tours,Balderas,Centro (Área 5),Ciudad de México,Cuauhtémoc
,2090100132,Alimentos y bebidas,STARBUCKS COFFEE,Av. Prolongación,Ex-Hacienda de Tarango,Ciudad de México,Álvaro Obregón
,2090170047,Alimentos y bebidas,Starbucks Coffee,Av. Capitán Carlos León González,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,4090021394,Agencia de viajes,Viajes Bumeran ,Tlaxcaltecas,La Raza,Ciudad de México,Azcapotzalco
,4090021395,Agencia de viajes,Bumeran Operadora,Tlaxcaltecas ,La Raza,Ciudad de México,Azcapotzalco
,35090070003,Tour operador,María Ventura Travel,Normandia,Zacahuitzco,Ciudad de México,Iztapalapa
,4090144354,Agencia de viajes,Hermmes Travel Company,Av. Universidad .,Vertiz Narvarte,Ciudad de México,Benito Juárez
